candidate_id,candidate_intent,difficulty_hint,escalation_hint,golden_intent,escalation_required,escalation_reason,expected_action,resolution_criteria,review_notes,conversation_id,total_turns,customer_turns,company_turns,first_customer_message,customer_messages,company_responses,intent_score_hint,selection_reason
G0211,technical_issue,hard,False,,,,,,,470828,10,5,5,"@AmazonHelp Je n’y parviens pas à chaque test d’envoi de fax, on me dit erreur communication.
Je n’ai pas confiance en l’envoi par voie postale, encore moins à une adresse anglaise.
Belle manière d’accueillir un nouveau client en ce Black friday..","@AmazonHelp Je n’y parviens pas à chaque test d’envoi de fax, on me dit erreur communication.
Je n’ai pas confiance en l’envoi par voie postale, encore moins à une adresse anglaise.
Belle manière d’accueillir un nouveau client en ce Black friday.. || @AmazonHelp Mon compte vient d’être débloqué comme par magie, cependant je dois repasser ma commande plein tarif ...
A quoi cela sert de faire des remises durant le Black friday pour utiliser ce stratagème par la suite ? || @AmazonHelp On vient de me répondre que le tarif appliqué et toujours valable hier avant l’annulation de ma commande ne sera plus envisageable.
Alors que l’erreur émane bien de vos services.. https://t.co/EL9Z3ubENs || @AmazonHelp Suite à l’intervention de différentes personnes sur mon dossier, vous êtes toujours dans l’incapacité de récupérer ma commande... et je ne pourrais pas offrir ce cadeau... quelle déception de m’être tourné vers votre site ! Une fois pas deux !! || @AmazonHelp Ce mail enterre le maigre espoir que j’avais que vos services résolvent le problème causé par eux-mêmes !! Très très très déçu !!
Mon compte sera supprimé sur le champ ! https://t.co/dwGoPfGAU2","@227100 Bonjour, Je suis sincèrement navré pour ce désagrément. Merci d'envoyer les informations demandées pour résoudre ce problème.
^YL || @227100 Je comprends la situation et je suis vraiment désolée. Pour vérifier cela, je vous propose le service client directement via le lien suivant : https://t.co/MBTDQi7u2J ^SB || @227100 C'était quoi comme article/promotion dont vous parlez ? ^AR || @227100 Afin que je puisse vérifier votre dossier de plus près, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX ^FA || @227100 Bonjour, ma collègue a votre dossier en charge. Elle reviendra vers vous après avoir reçu la réponse du service concerné. Je vous invite à patienter je vous prie. ^ARC",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0212,technical_issue,hard,False,,,,,,,69855,12,6,6,"@AmazonHelp @115850 It's not helping. Cust Care every time send a canned response, not even care to understand prob after more than 6-7 interactions. How much wait more? Already over 10 days. Its my cash. GIVE ME MY MONEY' #amazonfraud @115851","@AmazonHelp @115850 It's not helping. Cust Care every time send a canned response, not even care to understand prob after more than 6-7 interactions. How much wait more? Already over 10 days. Its my cash. GIVE ME MY MONEY' #amazonfraud @115851 || @AmazonHelp @115850 raised the concern (again) as suggested. Another mail from cust care suggests that money will get credited within 3 days. #fingerscrossed #anotherpromise  @115851 #amazonfails || @AmazonHelp @115850  yes i have provided the details on link provided #amazonfails || @AmazonHelp @115850 I gave the 48 hours you guys asked. Money is still not reflecting in my account. Is has been more than 2 weeks now. WHERE IS MY MONEY? GIVE MY MY MONEY. #AmazonFails @115851 #AmazonFraud #AmazonPay #AmazonPayQuiz || @AmazonHelp @115850 The link provided https://t.co/QY4xwitIgJ   is not working and opening twitter. Please provide the link so that I can copy paste the information again for your DUMB supprt #AmazonFails #AmazonFraud #AmazonPay @115851 || @AmazonHelp @115850 I filled details again. Hope you get the details now. PLEASE NOTE: IT HAS BEEN OVER 15 DAYS AND I DONT HAVE MY CASH REFLECTED ON AMAZONPAY. GIVE ME MY MONEY. @115851 #AmazonFails #AmazonFraud #AmazonPayQuiz #AmazonPay","@130696 I get your concern. Please contact our support team here: https://t.co/HQhpS2qeEd and we will help you with this. ^BS || @130696 We're sorry that your issue isn't resolved yet. Please share your details here: https://t.co/beaaDm0muc. We'll contact you soon. ^JS || @130696 We understand your concern regarding Amazon Pay. Could you please confirm if you have shared the details on the link provided earlier. ^VH || @130696 Thanks for the confirmation. Once the details are shared our team will reach out to you through an email within 12 hours. Request you to check the correspondence and reply to it for further assistance. ^PR || @130696 Apologies for the delay with the addition of Pay Balance, Ritesh. I checked your details but I'm unable to find the form shared by you. In that case, kindly refill your details which was provided here: https://t.co/5KshMDoJNq and we'll get this sorted for you. ^PB || @130696 Apologies for the trail. Please share your details with us here: https://t.co/GIJyeYqKE0 and ensure that form is submitted. We wouldn't be able to access your Amazon account till the form is submitted. Appreciate your understanding here.^CB",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0213,technical_issue,hard,False,,,,,,,470830,8,4,4,"@AmazonHelp Je n’y parviens pas à chaque test d’envoi de fax, on me dit erreur communication.
Je n’ai pas confiance en l’envoi par voie postale, encore moins à une adresse anglaise.
Belle manière d’accueillir un nouveau client en ce Black friday..","@AmazonHelp Je n’y parviens pas à chaque test d’envoi de fax, on me dit erreur communication.
Je n’ai pas confiance en l’envoi par voie postale, encore moins à une adresse anglaise.
Belle manière d’accueillir un nouveau client en ce Black friday.. || @AmazonHelp Mon compte vient d’être débloqué comme par magie, cependant je dois repasser ma commande plein tarif ...
A quoi cela sert de faire des remises durant le Black friday pour utiliser ce stratagème par la suite ? || @AmazonHelp On vient de me répondre que le tarif appliqué et toujours valable hier avant l’annulation de ma commande ne sera plus envisageable.
Alors que l’erreur émane bien de vos services.. https://t.co/EL9Z3ubENs || @AmazonHelp Suite à l’intervention de différentes personnes sur mon dossier, vous êtes toujours dans l’incapacité de récupérer ma commande... et je ne pourrais pas offrir ce cadeau... quelle déception de m’être tourné vers votre site ! Une fois pas deux !!","@227100 Bonjour, Je suis sincèrement navré pour ce désagrément. Merci d'envoyer les informations demandées pour résoudre ce problème.
^YL || @227100 Je comprends la situation et je suis vraiment désolée. Pour vérifier cela, je vous propose le service client directement via le lien suivant : https://t.co/MBTDQi7u2J ^SB || @227100 C'était quoi comme article/promotion dont vous parlez ? ^AR || @227100 Afin que je puisse vérifier votre dossier de plus près, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX ^FA",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0214,technical_issue,hard,False,,,,,,,2483982,8,4,4,"@AmazonHelp Bonjour, je l'ai fait, mais la conseillère m'a dit qu'elle porterait réclamation auprès de BPOST pour une livraison en ce jour, ce dont je doute cependant. Ce que je déplore, c'est le fait que @14272 ne sache réellement me dire ce qu'il en est, ni ne remplisse son engagement.","@AmazonHelp Bonjour, je l'ai fait, mais la conseillère m'a dit qu'elle porterait réclamation auprès de BPOST pour une livraison en ce jour, ce dont je doute cependant. Ce que je déplore, c'est le fait que @14272 ne sache réellement me dire ce qu'il en est, ni ne remplisse son engagement. || @AmazonHelp Je reviens vers vous après ma conversation avec un agent BPOST. Ils ont des problèmes d'effectifs depuis 2 semaines et des soucis techniques apparemment. Serait-il possible d'envisager une livraison via un autre transporteur ? || @AmazonHelp D'accord, merci en tout cas. Une chose est sûre, en regardant le fil Twitter je ne suis pas la seule personne à avoir des problèmes avec BPOST. Je vous remercie de votre sollicitude. Au plaisir || @AmazonHelp Merci pour votre aide et celles de vos collègues du site @120533 qui ont fait une remontée d'informations à BPOST qui a livré mon colis aujourd'hui.","@709640 Bonjour, je suis sincèrement navrée d'apprendre cela. L'avez-vous signalé à notre service client s'il vous plaît? ^SA || @709640 Une remontée a û donc être faite auprès du transporteur. Je vous invite à patienter, en cas de non livraison vous pouvez relancer le SAV afin vérifier cela auprès du transporteur. 
Sachez que vos remontées nous aident à améliorer nos services.
^ARC || @709640 Le choix du transporteur est soumis à plusieurs critères logistiques tels que votre code postal, le volume / poids des articles, …Ceci dit, si vous avez un souci récurrent avec un transporteur précis, il suffit de le signaler à notre service client. ^ASZ || @709640 Merci à vous pour votre collaboration. Sachez que nous sommes toujours là à votre service. N'hésitez jamais à revenir vers nous en cas de besoin. ^ARC",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0215,technical_issue,hard,False,,,,,,,2483984,10,5,5,"@AmazonHelp Bonjour, je l'ai fait, mais la conseillère m'a dit qu'elle porterait réclamation auprès de BPOST pour une livraison en ce jour, ce dont je doute cependant. Ce que je déplore, c'est le fait que @14272 ne sache réellement me dire ce qu'il en est, ni ne remplisse son engagement.","@AmazonHelp Bonjour, je l'ai fait, mais la conseillère m'a dit qu'elle porterait réclamation auprès de BPOST pour une livraison en ce jour, ce dont je doute cependant. Ce que je déplore, c'est le fait que @14272 ne sache réellement me dire ce qu'il en est, ni ne remplisse son engagement. || @AmazonHelp Je reviens vers vous après ma conversation avec un agent BPOST. Ils ont des problèmes d'effectifs depuis 2 semaines et des soucis techniques apparemment. Serait-il possible d'envisager une livraison via un autre transporteur ? || @AmazonHelp D'accord, merci en tout cas. Une chose est sûre, en regardant le fil Twitter je ne suis pas la seule personne à avoir des problèmes avec BPOST. Je vous remercie de votre sollicitude. Au plaisir || @AmazonHelp Merci pour votre aide et celles de vos collègues du site @120533 qui ont fait une remontée d'informations à BPOST qui a livré mon colis aujourd'hui. || @AmazonHelp Merci ! 🙂","@709640 Bonjour, je suis sincèrement navrée d'apprendre cela. L'avez-vous signalé à notre service client s'il vous plaît? ^SA || @709640 Une remontée a û donc être faite auprès du transporteur. Je vous invite à patienter, en cas de non livraison vous pouvez relancer le SAV afin vérifier cela auprès du transporteur. 
Sachez que vos remontées nous aident à améliorer nos services.
^ARC || @709640 Le choix du transporteur est soumis à plusieurs critères logistiques tels que votre code postal, le volume / poids des articles, …Ceci dit, si vous avez un souci récurrent avec un transporteur précis, il suffit de le signaler à notre service client. ^ASZ || @709640 Merci à vous pour votre collaboration. Sachez que nous sommes toujours là à votre service. N'hésitez jamais à revenir vers nous en cas de besoin. ^ARC || @709640 Je suis ravie d'apprendre cela 😍 Profitez en bien 😉^FT",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0216,technical_issue,hard,False,,,,,,,510271,8,4,4,"@AmazonHelp J'ai contacté le service client qui n'a rien compris et m'a fait un geste commercial pour s'excuser ""du retard de livraison"". En soit, j'aurais préféré avoir mon colis qu'un geste commercial, mais bon... J'ai commandé le 24.11, ça fait long là","@AmazonHelp J'ai contacté le service client qui n'a rien compris et m'a fait un geste commercial pour s'excuser ""du retard de livraison"". En soit, j'aurais préféré avoir mon colis qu'un geste commercial, mais bon... J'ai commandé le 24.11, ça fait long là || @AmazonHelp Le colis devait être livré le 30, le livreur a laissé un avis le 29. J'ai redemandé une livraison en date du 1er sur le site et en téléphonant ensuite. Pas de livreur aujourd'hui, pas d'avis de passage. Sur le site on me propose le 5 décembre, inadmissible || @AmazonHelp Vu tous les tweets que je viens de lire, c'est inadmissible que Amazon prenne encore @120535 pour ses envois. Laissez nous le choix du transporteur au pire ... || @AmazonHelp De toute évidence Amazon fait l'autruche.. J'ai remonté des tweets et avis plus que négatifs depuis mars 2017, suffit de taper #colisprivé pour le voir","@237233 Bonsoir,
Je suis désolée d’apprendre cela. Avez-vous contacté notre SAV pour leur faire part de la situation ?
^MD || @237233 N'avez-vous pas eu une confirmation d'une nouvelle date de livraison, confirmation par e-mail de la part du service client ? ^KD || @237233 Vraiment désolé pour cela. Le SAV a effectué une réclamation auprès de notre département en charge des transporteurs afin de vérifier les circonstances de cette livraison. ^KD || @237233 Le choix du transporteur n'est malheureusement pas possible mais vos avis nous sont importants pour améliorer la qualité des services. Merci pour votre compréhension. ^MH",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0217,cancellation_issue,easy,False,,,,,,,2826409,4,2,2,"@AmazonHelp A Black Friday order was cancelled for unknown reason, advisor wouldn't reinstate at purchase price. Was told it would be back on deal on Sunday. It Wasn't. Told it would be back on deal today, it isn't.  You had stock on Friday and Saturday, but wouldn't honour BF price. Poor...","@AmazonHelp A Black Friday order was cancelled for unknown reason, advisor wouldn't reinstate at purchase price. Was told it would be back on deal on Sunday. It Wasn't. Told it would be back on deal today, it isn't.  You had stock on Friday and Saturday, but wouldn't honour BF price. Poor... || @AmazonHelp I didn't cancel the order, Amazon did. The email  received said I cancelled it. The advisor told me it was cancelled by amazon team for unknown reason. Told me the deal would be back on at same price, which it wasn't. Amazon cancelled order for unknown reason even though is stock","@787315 I am sorry to hear about this situation, Scott. Without providing us any personal information would you be able to elaborate a bit further?^SM || @787315 Unfortunately when an order is canceled, there is no way to reinstate it. Did you get any emails regarding the cancellation? Our prices can increase and decrease and we have no way of knowing in advance if the price is going to drop.^BZ",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0218,cancellation_issue,easy,False,,,,,,,424997,2,1,1,"@AmazonHelp it was! i even got in touch with the seller to explain why i requested cancellation but i’d received a notification from my bank that i’d been charged for the order by then. the order was cancelled two days after, approximately, but i didn’t receive a refund or anything.","@AmazonHelp it was! i even got in touch with the seller to explain why i requested cancellation but i’d received a notification from my bank that i’d been charged for the order by then. the order was cancelled two days after, approximately, but i didn’t receive a refund or anything.",@216138 We're here to help! Was the order canceled prior to being shipped? We will only charge for an order when it ships. Check here: https://t.co/Y5jpI9gRhE and please let us know! ^JE,3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0219,cancellation_issue,easy,False,,,,,,,1099306,4,2,2,"@AmazonHelp I hv requested my order cancellation but customer care cancelled my all order 
really pathetic
U cannot cancel my orders without my permissi","@AmazonHelp I hv requested my order cancellation but customer care cancelled my all order 
really pathetic
U cannot cancel my orders without my permissi || @AmazonHelp Pls close my Amazon account I am not at all satisfied with your resolution and services

Thanks
Gagan Kapur","@379409 Sorry to know you're having trouble reaching us. You can connect with us via chat or email here: https://t.co/R3EfhzgU8B. 1/2 ^PS || @379409 Sorry to know your orders were cancelled. I'd like to take a look, please fill this form here: https://t.co/GIJyeYqKE0. ^PS",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0220,cancellation_issue,easy,False,,,,,,,2116220,2,1,1,"@AmazonHelp I ordered a halloween outfit for my daughter at 9.99, I paid 4.99 for next day delivery. 
Later that day I tried to cancel my order and was told it may or may not be cancelled. So now I havent received the item nor a refund","@AmazonHelp I ordered a halloween outfit for my daughter at 9.99, I paid 4.99 for next day delivery. 
Later that day I tried to cancel my order and was told it may or may not be cancelled. So now I havent received the item nor a refund",@623813 I'm so sorry! This isn't what we like to hear! Are you having trouble with an active order? We'd like to help! ^TK,3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0221,cancellation_issue,easy,False,,,,,,,1099304,2,1,1,"@AmazonHelp I hv requested my order cancellation but customer care cancelled my all order 
really pathetic
U cannot cancel my orders without my permissi","@AmazonHelp I hv requested my order cancellation but customer care cancelled my all order 
really pathetic
U cannot cancel my orders without my permissi",@379409 Sorry to know you're having trouble reaching us. You can connect with us via chat or email here: https://t.co/R3EfhzgU8B. 1/2 ^PS,3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0222,cancellation_issue,easy,False,,,,,,,381716,2,1,1,"@AmazonHelp I know the order got canceled, but i want the reason. I didn't cancel from my end. 

Even i wondered after seen the Cancellation SMS","@AmazonHelp I know the order got canceled, but i want the reason. I didn't cancel from my end. 

Even i wondered after seen the Cancellation SMS",@206513 I'm sorry the order got canceled. Unfortunately the order canceled cannot be re-instated.(1/2)^HR,3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0223,cancellation_issue,easy,False,,,,,,,1758662,2,1,1,@AmazonHelp was told to cancel my order and re-order but it didn't show up in the canceled tab in my account. Rep had to email me,@AmazonHelp was told to cancel my order and re-order but it didn't show up in the canceled tab in my account. Rep had to email me,"@529400 I'm sorry you had an upsetting experience with us. Without sharing account details, will you tell us what happened? ^VS",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0224,cancellation_issue,medium,False,,,,,,,2766390,6,3,3,"@AmazonHelp DISPATCHING SOON. CANCELLATION ISN'T GUARANTEED.

It's the fact you tell me the item will come on one day and then actually it won't, so why lie?","@AmazonHelp DISPATCHING SOON. CANCELLATION ISN'T GUARANTEED.

It's the fact you tell me the item will come on one day and then actually it won't, so why lie? || @AmazonHelp No, not at all.

GET IT ON WEDNESDAY.
*ORDERS*
COMING THURSDAY.
LULZ.
CAN'T CANCEL EITHER. https://t.co/Hk2Dk9GCHd || @AmazonHelp Yes. Fine, I get that.

But why does your system say a delivery will come on Wednesday and the moment I order it, it changes to Thursday.

It keeps doing this.

If you are doing a ""guestimate"", stop it. Be truthful.","@307316 Has the order been dispatched? You can check the tracking here: https://t.co/aaDyEz1VgE ^CN || @307316 This means we are trying our best to cancel your order and in the vast majority of cases this is possible. However on some occasions we are unable to contact this to our logistics team and are thus unable to cancel the item. Hope this clears up the issue! ^SM || @307316 It may be to far in the shipping process to cancel the order. In the event your parcel arrives you can refuse delivery, it will be sent back and a full refund will be processed. ^CN",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0225,cancellation_issue,medium,True,,,,,,,2887369,6,3,3,"@AmazonHelp Oh jeez hi. It hasn't been shipped, the seller actually contacted me and suggested I cancel the order so nothing has been shipped or changed other than it needing to be canceled.","@AmazonHelp Oh jeez hi. It hasn't been shipped, the seller actually contacted me and suggested I cancel the order so nothing has been shipped or changed other than it needing to be canceled. || @AmazonHelp Yeeep, I did all of that last night. Never received an email and it still says ""we are cancelling your order"" on my order page. || @AmazonHelp I mean, it's shipped and sold through a 3rd party and was cancelled within an hour of ordering.. but alright. Thanks.","@800695 Hi Kirsten! We don't have access to your Amazon account via Twitter. Has your order been dispatched?^CN || @800695 Hi Kirsten,

Here are step by step instructions on how to cancel an order, https://t.co/JQpNKJCPEK\\

-RD || @800695 If a device has started the shipping/packing process, we may be attempting to locate the package within our fulfillment center. Please keep an eye on the e-mail for any updates on the shipping status. Keep us posted! ^MJ",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0226,cancellation_issue,medium,True,,,,,,,1682752,10,5,5,@AmazonHelp Same old stereotype answer. And your escalation team has no update from 40 days... Some professionalism? Always disappoint customer?,"@AmazonHelp Same old stereotype answer. And your escalation team has no update from 40 days... Some professionalism? Always disappoint customer? || @AmazonHelp Yes. Stereotypes response.

Orders can be returned for a number of reasons including lack of address information or failed delivery attempts || @AmazonHelp Help or close Amazon. This is redundant issue. 
Do you have logistics or dummies doing random thing. @115851 last 45 days Amazon cancelling my orders without delivery attempt. || @AmazonHelp Don't fool me. I emailed you on 16 October and from then all you are doing is investigation.
I guess this is a scam to show order number (to show you get many orders)and then cancel them because you are bloody cheaters.
Authority should investigate Amazon. || @AmazonHelp Why cancellation, without any delivery attempt?
Many order cancelled? Who run this scam? What's the motive?
Example: Book order from different seller was cancelled twice without delivery attempt.
Cheating &amp; scams won't help you much in Indian marketplace.","@387423 Sorry to learn your order was cancelled. Every cancelled order is followed up with an email, request you to please check. ^AS || @387423 I can imagine your disappointment. Could you please confirm checking the email sent to you with the reason for cancellation. ^MP || @387423 Sorry for the hassle with delivery. I've forwarded your experience as feedback to our concerned team. We'll get it reviewed.^RI || @387423 issue. Every report they receive will be investigated and appropriate action will be taken to resolve it. 2/2 ^SY || @387423 On any instance if an order is canceled, an e-mail is sent out to your registered id with Amazon. Kindly check with the same. ^CB",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0227,cancellation_issue,medium,False,,,,,,,2343935,6,3,3,@AmazonHelp The outcome is a different supervisor that hung up on me went ahead an refunded the order without inquiring with me and now it cancelled the package from actually arriving. This is HORRIBLE SERVICE. I need this item today. Have some one please call NOW! I’ll provide my number.,@AmazonHelp The outcome is a different supervisor that hung up on me went ahead an refunded the order without inquiring with me and now it cancelled the package from actually arriving. This is HORRIBLE SERVICE. I need this item today. Have some one please call NOW! I’ll provide my number. || @AmazonHelp I will be filing a complaint with the BBB if this issue doesn’t not get resolved today || @AmazonHelp But I didn’t cancel it! It was a supervisor that did it. I did not authorize anything. He hung up on me!,"@628703 I'm sorry about this. We want to help you with this situation. Please let us know the outcome of the call. ^SM || @628703 Apologies for the trouble this has caused. You can use our call back service here:https://t.co/yVU5FWROgc ^CN || @628703 Once an order is canceled, we don't have the option to  send it out. You'll have to place the order again. ^VS",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0228,cancellation_issue,medium,False,,,,,,,230187,8,4,4,@AmazonHelp It is a birthday present for tomorrow so need to know whether to cancel order or not.,@AmazonHelp It is a birthday present for tomorrow so need to know whether to cancel order or not. || @AmazonHelp I just submitted the problem but if I do not hear anything by 1700 I am going to have to cancel my order and buy elsewhere sadly.Thank you. || @AmazonHelp Thank you for responding so promptly. || @AmazonHelp I cancelled and reordered just to see if it would work and it has dispatched straightaway. Needs to be looked at with some preorders.,"@170839 Did you receive any email with a new delivery date yet? ^KM || @170839 HI, I am very sorry to hear this.I understand it is a gift so please reach out to us directly here: https://t.co/JzP7hlA23B ^CR || @170839 Ok, really sorry again about this. ^KM || @170839 Please keep us posted :-) ^TP",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0229,cancellation_issue,medium,False,,,,,,,2826412,6,3,3,"@AmazonHelp A Black Friday order was cancelled for unknown reason, advisor wouldn't reinstate at purchase price. Was told it would be back on deal on Sunday. It Wasn't. Told it would be back on deal today, it isn't.  You had stock on Friday and Saturday, but wouldn't honour BF price. Poor...","@AmazonHelp A Black Friday order was cancelled for unknown reason, advisor wouldn't reinstate at purchase price. Was told it would be back on deal on Sunday. It Wasn't. Told it would be back on deal today, it isn't.  You had stock on Friday and Saturday, but wouldn't honour BF price. Poor... || @AmazonHelp I didn't cancel the order, Amazon did. The email  received said I cancelled it. The advisor told me it was cancelled by amazon team for unknown reason. Told me the deal would be back on at same price, which it wasn't. Amazon cancelled order for unknown reason even though is stock || @AmazonHelp The advisor told me the the deal would be available, check the transcript, obviously a lie! Poor service from a consumer giant that doesn't care about its customers. Of course you can reinstate an order, or offer it at the same price on a new order......... #computersaysno","@787315 I am sorry to hear about this situation, Scott. Without providing us any personal information would you be able to elaborate a bit further?^SM || @787315 Unfortunately when an order is canceled, there is no way to reinstate it. Did you get any emails regarding the cancellation? Our prices can increase and decrease and we have no way of knowing in advance if the price is going to drop.^BZ || @787315 Sorry to hear your order was cancelled. Unfortunately we have no way to reinstate a cancelled order. We don't have info on when deals will become available. I apologise for the inconvenience caused to you in this situation.^ES",3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0230,cancellation_issue,medium,False,,,,,,,2666880,4,2,2,"@AmazonHelp I have just cancelled my order as I can't be doing with the stress however, the cancellation email states I won't have been charged for the item, that would be great except I have been charged...5 times","@AmazonHelp I have just cancelled my order as I can't be doing with the stress however, the cancellation email states I won't have been charged for the item, that would be great except I have been charged...5 times || @AmazonHelp I have had to ring someone as once cancelled my item completely disappeared from my account history. They have told me I will have to wait 7 days for them to issue refunds which is great but £250 should never of been taken out in the first place 😔 disappointed","@751313 Sorry to hear that, we can't access your account here for security reasons, what were you advised when you contacted us? ^JJ || @751313 Have you tried to get in touch with us here: https://t.co/JzP7hlA23B about the charge.^CD",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0231,cancellation_issue,medium,False,,,,,,,69665,4,2,2,"@AmazonHelp I am waiting to hear back from the seller. I don't really think a reason would even matter right now. I paid, and then some time later they shipped it. Could I get it for the same price I purchased it for if they put it back up for sale? Can't find anything similar on Amazon.","@AmazonHelp I am waiting to hear back from the seller. I don't really think a reason would even matter right now. I paid, and then some time later they shipped it. Could I get it for the same price I purchased it for if they put it back up for sale? Can't find anything similar on Amazon. || @AmazonHelp I'm waiting for them to answer my first email. I can ask whenever they do respond, but honestly I am running out of time. I also don't appreciate them waiting until delivery day to cancel my order, so I'm not too fond of them. Currently looking to purchase elsewhere.","@131788 Hello, I am sorry to hear that your order was canceled. Were you provided a reason for the cancellation ? ^CR || @131788 Hi Rachelle, really sorry about this. Unfortunately, we wouldn't be able to give you any info in regard to sellers prices, due to them being individual sellers, we have no control over their prices. Have you emailed them to ask if they can send out another? 

- Jenna",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0232,cancellation_issue,medium,True,,,,,,,98690,4,2,2,@AmazonHelp Called in because order was SUPPOSED to be delivered today and I rearranged my schedule to be here.  Was told to read my email and that what was on the website was only SORT OF a promise until after an email was sent.  The same agent told me I could cancel my order or my prime!,"@AmazonHelp Called in because order was SUPPOSED to be delivered today and I rearranged my schedule to be here.  Was told to read my email and that what was on the website was only SORT OF a promise until after an email was sent.  The same agent told me I could cancel my order or my prime! || @AmazonHelp Yes, but being inundated with emails during cyberWEEK (in excess of 400 a day) I missed that they had changed the date.  Your agent was unencumbered with my dilemma, so I became unencumbered with her.  I told her I would tweet she said that was FINE!  I'm telling you, THIS is not",@137601 I'm very sorry for this experience. Can you tell us more about what happened without posting account or order info as we are unable to access those details via Twitter? ^DO || @137601 Oh my goodness! I'm sorry about this happening. We certainly want to assist you with this. Did you receive any e-mail regarding your delivery?  ^GP,2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0233,cancellation_issue,hard,True,,,,,,,923700,10,5,5,@AmazonHelp no they are no longer available on their release date. I have had to cancel atleast 4-5 pre-ordered books as you they were unavailable,"@AmazonHelp no they are no longer available on their release date. I have had to cancel atleast 4-5 pre-ordered books as you they were unavailable || @AmazonHelp Order # 171-0131211-6979545, 403-8195232-5165100,403-4696915-8780328,403-1661725-9494718 .....some of the orders i had to cancel #amazon || @AmazonHelp I have contacted you via email and have received a unconvincing response. Please look into it. || @AmazonHelp Will do shortly || @AmazonHelp Done","@339212 Are you saying you're unable to view your pre-orders ? If yes, reach out to our support team here: https://t.co/vlvfJr4nN9. ^GD || @339212 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG || @339212 Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN || @339212 Sorry for the hassle. Could you confirm if you've shared your details in the link provided earlier? ^SQ || @339212 Sure, do keep us posted. ^SQ",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
G0234,cancellation_issue,hard,True,,,,,,,721297,12,6,6,"@AmazonHelp The person was rude, didn't try to have any empathy and understand the situation. Called back to escalate.","@AmazonHelp The person was rude, didn't try to have any empathy and understand the situation. Called back to escalate. || @AmazonHelp - By email; order the item again (higher price and not available now)
- By phone; they will investigate but no solutions guaranteed || @AmazonHelp Still no feedBack! Had to buy the product again; more expensive and not available before end of the month! #disappointedbyamazon @115851 || @AmazonHelp .fr || @AmazonHelp I don't know which team cancelled the order (404-0332068-2897957). I received the email on the screenshot. https://t.co/UtS1moEcKX || @AmazonHelp Yes, but the order doesn't show at all (not even as cancelled). This is why I called them.","@292657 Can you give us more details about the conversation that you had ?^AR || @292657 I'm sincerely sorry about that 😞What is the proposed solution to address this identified? || @292657 Since they're investigating about that issue, all I can ask you for is to be patient and we will get back to you with an answer asap || @292657 Sorry to hear this - which Website (.com / .co.uk / .in / .fr / etc) did you place the order ? ^TD || @292657 I am really sorry to hear that, your first order was cancelled by our CS or what exactly ?^AR || @292657 Do you still have access to your account ? ^AR",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
