cluster_id,representative_rank,conversation_id,customer_turns,company_turns,total_turns,customer_text,company_response
18,4,946621,9,9,18,"USER I updated my issue on this link but no one reply me and it's long time to raise the issue . Issue is not resolved plz help me directly || USER email is received about amazon.in nd I am seller nd issue is regarding seller acount not amazon.in nd that link also related to Amazon.in || USER Hi team no1 help me in my prblms from ur team.ur internal teams behaves nt well. I m from seller side nd need help from u on urgent basis. || USER I did all things but still my issue is not resolved after 1 month and I am not tolerate this to being a seller. I don't have much time || USER i did it but no reply || USER sir no one help me in these issue i feel shamefull working with seller team. kindly help me.i did all things whtever u said. || USER its more than 1 month to raise on this , but my case is pending till now no resolving this.my case id is Case ID4061451452 , 4088488792, 4058506922. these case was pending for last 3 months, || USER what sorry, for last 2 months i am very dissapppinting woth your service no one help me reply on emial is not the solution || USER dont recieve any mail","USER Kindly share your details here: and we'll reach out to you soon. (2/2) ^MD || USER If you have submitted details through the link, you must've received an email from us. Please refer the same. ^HK || USER Please reply back to the correspondence from our team and we'll get back to you soon. ^PS || USER I'm sorry for that. Please contact us here: so that we can assist you accordingly. ^BV || USER My apologies. Please fill this form: and I’ll contact you at the earliest. ^NK || USER If you have shared your details with us, you can check for our response here : Do keep us posted.^CB || USER I get you being upset.Request you to respond to the correspondence that was sent to you by our team for further assistance.^NK || USER I'm sorry for the trouble caused here. Please reply to the email received from our team. We will check and connect with you accordingly. ^RW || USER I understand your concern, Masoom. Kindly write to the email you have received from our team and we'll get back to you with an appropriate resolution. ^SY"
18,5,271582,1,1,2,USER The issue is with my Keurig Rivo.,USER I'm sorry to hear you're experiencing Fire Tablet issues! Please call SquareTrade at 1-866-374-9939 from 6am to 10pm PST. ^MV
18,6,830778,1,1,2,USER That is NOT the issue,USER Selling on Amazon is available through turning on Expanded Distribution. Details are avail here: ^BH
18,7,2273476,1,1,2,USER Already done that. Issue is beyond that,USER I understand your concern regarding Alexa. Kindly contact us here: and we'll assist you accordingly. ^VH
18,8,2530459,1,1,2,USER Done. Same issue.,USER Kindly update your app or uninstall and reinstall it. Keep us posted. ^GS
18,9,830776,1,1,2,USER THIS is the issue,USER Selling on Amazon is available through turning on Expanded Distribution. Details are avail here: ^BH
18,10,1953451,1,1,2,USER Same issue for me,USER I’d like to understand this better. Please fill this form: and I’ll contact you at the earliest ^RW
18,11,2480634,1,1,2,USER Here is the issue.,"USER I'm so sorry, Ashley! Without giving account details can you tell me what happened? ^CN"
18,12,946619,8,8,16,"USER I updated my issue on this link but no one reply me and it's long time to raise the issue . Issue is not resolved plz help me directly || USER email is received about amazon.in nd I am seller nd issue is regarding seller acount not amazon.in nd that link also related to Amazon.in || USER Hi team no1 help me in my prblms from ur team.ur internal teams behaves nt well. I m from seller side nd need help from u on urgent basis. || USER I did all things but still my issue is not resolved after 1 month and I am not tolerate this to being a seller. I don't have much time || USER i did it but no reply || USER sir no one help me in these issue i feel shamefull working with seller team. kindly help me.i did all things whtever u said. || USER its more than 1 month to raise on this , but my case is pending till now no resolving this.my case id is Case ID4061451452 , 4088488792, 4058506922. these case was pending for last 3 months, || USER what sorry, for last 2 months i am very dissapppinting woth your service no one help me reply on emial is not the solution","USER Kindly share your details here: and we'll reach out to you soon. (2/2) ^MD || USER If you have submitted details through the link, you must've received an email from us. Please refer the same. ^HK || USER Please reply back to the correspondence from our team and we'll get back to you soon. ^PS || USER I'm sorry for that. Please contact us here: so that we can assist you accordingly. ^BV || USER My apologies. Please fill this form: and I’ll contact you at the earliest. ^NK || USER If you have shared your details with us, you can check for our response here : Do keep us posted.^CB || USER I get you being upset.Request you to respond to the correspondence that was sent to you by our team for further assistance.^NK || USER I'm sorry for the trouble caused here. Please reply to the email received from our team. We will check and connect with you accordingly. ^RW"
19,1,1215487,1,1,2,USER No ..this is the first order bill,"USER Could you confirm if this was a replacement order, Gaurav? 1/2 ^HD"
19,2,1001102,1,1,2,USER This is for a US order,"USER I'm so sorry for the troubling experience, Oliver! Please tell us more about this delivery here: ^MJ"
19,3,774203,1,1,2,USER Find out where my order is ? USER USER,USER That's quite a remark. Were any of your issues left unaddressed? Do let us know and we'll be glad to help you. ^SQ
19,4,2286356,1,1,2,USER ORDER # 701-0741090-0140250,USER I'm sorry your order hasn't arrived yet! Have we missed the delivery date provided in you order details: ^LR
19,5,2477418,1,1,2,USER What about on order confirmations?,USER People whom you share any wish list cannot see your personal address. ^BD
19,6,862503,1,1,2,USER Now you get the order,"USER Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA"
19,7,124800,1,1,2,USER To order again!,"USER I'm so sorry you haven't received your order, despite the delivery confirmation. When you contacted us last, what information or options were we able to provide? ^JN"
19,8,308917,1,1,2,USER We have our order now.,"USER I'm sorry for the delay! Please keep us updated on the delivery, we want to make sure you receive the order! ^BH"
19,9,2587888,1,1,2,USER Still nothing order is 206-1193611-9798751,"USER I'm sorry for the wait! In rare cases, orders may take up to four hours to process. More info here: ^WT"
19,10,2205131,1,1,2,USER Is that the same as my Order # ?,"USER When you look at your Pre-Order confirmation: are you seeing a Pre-Order code? If you have it, you can use it to sign up following these steps: ^AF"
19,11,2965315,1,1,2,USER I only have this order detail me with this only.,"USER I'm sorry to hear about the issue with the product. Please report this our support team here: so that we can assist you accordingly. Also, please don't provide your order details on social media as our page is visible to the public. ^SM"
19,12,2514440,1,1,2,USER Order# 115-2683659-6445863 Please give me my refund!,USER I'm afraid we don't have access to account details here on Twitter. ^KM
