rag_id,conversation_id,intent_hint,customer_problem,historical_response,document_text,source,golden_overlap
RAG04253,1752504,general_support,"USER It was a purchase fulfilled through a third-party seller, A-MONTAIN. || USER Any update on this? Had a number of emails from the seller, A-MONTAIN, distancing themselves from responsibility. Very upsetting. || USER You've been super helpful, thank you so much. :)","USER Sorry about this! We're here to help! Just to clarify, was this item sold and fulfilled by Amazon or a third-party seller? ^VB || USER We already received your message and get back to you at latest tomorrow. Regards ^TA || USER Hi Damien, I sent you an e-mail about your request. :) Kind regards, ^SI","Historical AmazonHelp support example.
Customer problem: USER It was a purchase fulfilled through a third-party seller, A-MONTAIN. || USER Any update on this? Had a number of emails from the seller, A-MONTAIN, distancing themselves from responsibility. Very upsetting. || USER You've been super helpful, thank you so much. :)
Historical support response: USER Sorry about this! We're here to help! Just to clarify, was this item sold and fulfilled by Amazon or a third-party seller? ^VB || USER We already received your message and get back to you at latest tomorrow. Regards ^TA || USER Hi Damien, I sent you an e-mail about your request. :) Kind regards, ^SI",TWCS AmazonHelp historical conversation,False
RAG04254,2110299,general_support,"USER Tried all of that, still will not accept any phrase || USER Was on the phone 35 minutes, no help || USER No, at the end of the call was when it worked ONCE so it seemed all good but afterwards it does not work. The guy couldnt really do anything but put me on hold 5 times, he did his best though. It seems like a software issue","USER Hi, sorry to hear that. Have you tried the troubleshooting steps from this page: ^JJ || USER Please reach out to us here via phone or chat: so we can troubleshoot this with you in real time. We want to help! ^ZW || USER Sorry to hear you are having an issue with Alexa. Did the agent you spoke with advise that the issue had been escalated to our engineers?^ES","Historical AmazonHelp support example.
Customer problem: USER Tried all of that, still will not accept any phrase || USER Was on the phone 35 minutes, no help || USER No, at the end of the call was when it worked ONCE so it seemed all good but afterwards it does not work. The guy couldnt really do anything but put me on hold 5 times, he did his best though. It seems like a software issue
Historical support response: USER Hi, sorry to hear that. Have you tried the troubleshooting steps from this page: ^JJ || USER Please reach out to us here via phone or chat: so we can troubleshoot this with you in real time. We want to help! ^ZW || USER Sorry to hear you are having an issue with Alexa. Did the agent you spoke with advise that the issue had been escalated to our engineers?^ES",TWCS AmazonHelp historical conversation,False
RAG04255,1497904,general_support,"USER Yes I’ve checked all my emails and nothing has come in! || USER Yes I responded to them first with the dates I am available, then with my phone number, then I further replied yesterday to see the progress || USER Is there a specific number I can call? Because customer service don’t know what to do","USER Hi, have you checked your emails for a reply? Please check the spam/junk folders of your emails as well. ^JJ || USER Are you able to respond to the e-mail you received Friday? ^CS || USER We'd like to take a look into this with you. When you have the chance, please reach out to us here: ^TH","Historical AmazonHelp support example.
Customer problem: USER Yes I’ve checked all my emails and nothing has come in! || USER Yes I responded to them first with the dates I am available, then with my phone number, then I further replied yesterday to see the progress || USER Is there a specific number I can call? Because customer service don’t know what to do
Historical support response: USER Hi, have you checked your emails for a reply? Please check the spam/junk folders of your emails as well. ^JJ || USER Are you able to respond to the e-mail you received Friday? ^CS || USER We'd like to take a look into this with you. When you have the chance, please reach out to us here: ^TH",TWCS AmazonHelp historical conversation,False
RAG04256,2802352,general_support,USER Asked for help on chat. Got a sarcastic accusatory person who didn’t answer my question. Was just a silly shipping question. || USER Was about an in stock product taking 6 days to get to me. || USER 4 Pack Merry Christmas Throw Pillow Case Decorative Cushion Cover Pill... #Amazon,"USER I'm terribly sorry for the poor encounter. Without posting personal information, can you let us know what is going on? We'd like to help where we can! ^RR || USER I understand your frustration. We're available to assist and answer any questions the best we can. What shipping concern do you have? ^SJ || USER Thanks for the information! Could you please send us a link to the product you ordered? We'd like to help if we can! ^AJ","Historical AmazonHelp support example.
Customer problem: USER Asked for help on chat. Got a sarcastic accusatory person who didn’t answer my question. Was just a silly shipping question. || USER Was about an in stock product taking 6 days to get to me. || USER 4 Pack Merry Christmas Throw Pillow Case Decorative Cushion Cover Pill... #Amazon
Historical support response: USER I'm terribly sorry for the poor encounter. Without posting personal information, can you let us know what is going on? We'd like to help where we can! ^RR || USER I understand your frustration. We're available to assist and answer any questions the best we can. What shipping concern do you have? ^SJ || USER Thanks for the information! Could you please send us a link to the product you ordered? We'd like to help if we can! ^AJ",TWCS AmazonHelp historical conversation,False
RAG04257,533252,general_support,"USER I love you guys, but it's taken me almost an hour and four agents to try to get help...okay, this new Chat agent *just* offered a viable solution, though, so I may be set. || USER Hm. Doesn't look the last Chat agent's solution worked. Who can I email/call to definitely sort this out once and for all? Chat agent had me place my order but now I'm stuck. || USER Sure. You want me to take this to DM?",USER We're here to help! Do you mind telling us a little more about what's going on? ^NM || USER Please keep us updated! ^MW || USER Can you please let us know what the agent advised? ^BD,"Historical AmazonHelp support example.
Customer problem: USER I love you guys, but it's taken me almost an hour and four agents to try to get help...okay, this new Chat agent *just* offered a viable solution, though, so I may be set. || USER Hm. Doesn't look the last Chat agent's solution worked. Who can I email/call to definitely sort this out once and for all? Chat agent had me place my order but now I'm stuck. || USER Sure. You want me to take this to DM?
Historical support response: USER We're here to help! Do you mind telling us a little more about what's going on? ^NM || USER Please keep us updated! ^MW || USER Can you please let us know what the agent advised? ^BD",TWCS AmazonHelp historical conversation,False
RAG04258,227698,general_support,USER Sorry but support have been less than helpful. Is there a U.K. Address I can send a complaint to? || USER Hello I had a response but still think my complaint has not been addressed please can you provide a deadlock letter so I can ask ombudsman,USER I'm very sorry to hear about your troubles! Please contact us by phone for real-time assistance: ^FR || USER Hi - you can send an email using the link provided ^TD,"Historical AmazonHelp support example.
Customer problem: USER Sorry but support have been less than helpful. Is there a U.K. Address I can send a complaint to? || USER Hello I had a response but still think my complaint has not been addressed please can you provide a deadlock letter so I can ask ombudsman
Historical support response: USER I'm very sorry to hear about your troubles! Please contact us by phone for real-time assistance: ^FR || USER Hi - you can send an email using the link provided ^TD",TWCS AmazonHelp historical conversation,False
RAG04259,2477398,general_support,"USER Yes, my safe place has been checked and nothing there. || USER All sorted, thanks for the help","USER Hello! Have you checked with your neighbors and your safe place? More info on finding a package that shows as delivered can be found here: Keep us updated! ^CN || USER Thanks for confirming! In rare cases, packages may be marked as delivered up to 36 hours prior to arrival. If you do not have it then, please let us know here: so together we can help review further options. ^TM","Historical AmazonHelp support example.
Customer problem: USER Yes, my safe place has been checked and nothing there. || USER All sorted, thanks for the help
Historical support response: USER Hello! Have you checked with your neighbors and your safe place? More info on finding a package that shows as delivered can be found here: Keep us updated! ^CN || USER Thanks for confirming! In rare cases, packages may be marked as delivered up to 36 hours prior to arrival. If you do not have it then, please let us know here: so together we can help review further options. ^TM",TWCS AmazonHelp historical conversation,False
RAG04260,835170,general_support,USER When will you provide resolution.#amazon never help. Poor customer service,"USER Also, don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS","Historical AmazonHelp support example.
Customer problem: USER When will you provide resolution.#amazon never help. Poor customer service
Historical support response: USER Also, don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS",TWCS AmazonHelp historical conversation,False
RAG04261,180559,general_support,"USER That is the issue. You can read the tweet right, I mean you can spell after all. || USER Some help you guys are. || USER Idk why you sent this link, but it's no help, at all. Some company","USER Sorry to hear that, can you tell us a bit more about the issue? ^JJ || USER Has your card passed its expiry date? ^RL || USER Sorry for the delay in responding. We'd like to take a closer look into this for you here: ^LI","Historical AmazonHelp support example.
Customer problem: USER That is the issue. You can read the tweet right, I mean you can spell after all. || USER Some help you guys are. || USER Idk why you sent this link, but it's no help, at all. Some company
Historical support response: USER Sorry to hear that, can you tell us a bit more about the issue? ^JJ || USER Has your card passed its expiry date? ^RL || USER Sorry for the delay in responding. We'd like to take a closer look into this for you here: ^LI",TWCS AmazonHelp historical conversation,False
RAG04262,2861990,general_support,USER Yes. Nothing helped. Next plz || USER Yesterday || USER Please don't speak to me as a child. I have had this issue with Amazon before. I will get back to you after 36 hours since we are treating this like the first 48 now. Thank you,"USER I hate to hear that you can't find your package! Have you tried these steps: Let us know if this helps! ^MT || USER If it's been over 36 hours since it was marked as delivered, we can look into your available options and next steps with you here: ^DW || USER In this moment there are no available options, as DW mentioned, Chantal. Please wait the aforementioned amount of time, and if the order has not been delivered, use the link DW provided and we'll be happy to work with you to make this right. 😊 ^JD","Historical AmazonHelp support example.
Customer problem: USER Yes. Nothing helped. Next plz || USER Yesterday || USER Please don't speak to me as a child. I have had this issue with Amazon before. I will get back to you after 36 hours since we are treating this like the first 48 now. Thank you
Historical support response: USER I hate to hear that you can't find your package! Have you tried these steps: Let us know if this helps! ^MT || USER If it's been over 36 hours since it was marked as delivered, we can look into your available options and next steps with you here: ^DW || USER In this moment there are no available options, as DW mentioned, Chantal. Please wait the aforementioned amount of time, and if the order has not been delivered, use the link DW provided and we'll be happy to work with you to make this right. 😊 ^JD",TWCS AmazonHelp historical conversation,False
RAG04263,546501,general_support,USER Several have been. I am tired of having to spend time with customer service on this issue. || USER No. On time delivery would help.,"USER I'm sorry for the frustration! We aim to meet our delivery dates. Do you have a current order which missed the intended delivery date stated in your order confirmation e-mail? ^AC || USER I am so sorry for the trouble. Prime Two-day shipping refers to the transit time, in business days, once the item has shipped. Have we missed the delivery date given in your order confirmation email? Learn more here: Hope this helps! ^SC","Historical AmazonHelp support example.
Customer problem: USER Several have been. I am tired of having to spend time with customer service on this issue. || USER No. On time delivery would help.
Historical support response: USER I'm sorry for the frustration! We aim to meet our delivery dates. Do you have a current order which missed the intended delivery date stated in your order confirmation e-mail? ^AC || USER I am so sorry for the trouble. Prime Two-day shipping refers to the transit time, in business days, once the item has shipped. Have we missed the delivery date given in your order confirmation email? Learn more here: Hope this helps! ^SC",TWCS AmazonHelp historical conversation,False
RAG04264,349436,general_support,"USER I have done my bit long back but the response from your end is pathetic. Pls relook and update immediately. Thanks!!! || USER Have replied to the mechanical email received. Sad to see the state of affairs and the obnoxious method of dealing with customers USER || USER USER insensitivity towards client grievance is a warning to one&amp;all who deal with this online shopping giant. Pls help USER || USER Already reverted to the plethora of automated emails received from your end. The harassment continues even after 20+ days USER USER || USER Is someone listening????????? USER USER USER USER :Kindly help in reaching out to prevent consumers from getting conned || USER Well, pls dont send such automated replies...... I have already intimated the issue to different people at your end vide mails. USER",USER the link provided earlier? (2/2)^AP || USER Kindly reply to the email received from us and we shall get back to you on this. ^SH || USER Thank you for responding to the email. We'll get back to you soon. ^AP || USER That's quite a remark! Please reply to the correspondence sent to your registered email so that we can assist you. ^AH || USER Sorry for the bad experience. Thanks for responding to the correspondence. We'll get in touch with you soon. ^AK || USER That's quite a remark. I would like to help. May I know what went wrong? ^HR,"Historical AmazonHelp support example.
Customer problem: USER I have done my bit long back but the response from your end is pathetic. Pls relook and update immediately. Thanks!!! || USER Have replied to the mechanical email received. Sad to see the state of affairs and the obnoxious method of dealing with customers USER || USER USER insensitivity towards client grievance is a warning to one&amp;all who deal with this online shopping giant. Pls help USER || USER Already reverted to the plethora of automated emails received from your end. The harassment continues even after 20+ days USER USER || USER Is someone listening????????? USER USER USER USER :Kindly help in reaching out to prevent consumers from getting conned || USER Well, pls dont send such automated replies...... I have already intimated the issue to different people at your end vide mails. USER
Historical support response: USER the link provided earlier? (2/2)^AP || USER Kindly reply to the email received from us and we shall get back to you on this. ^SH || USER Thank you for responding to the email. We'll get back to you soon. ^AP || USER That's quite a remark! Please reply to the correspondence sent to your registered email so that we can assist you. ^AH || USER Sorry for the bad experience. Thanks for responding to the correspondence. We'll get in touch with you soon. ^AK || USER That's quite a remark. I would like to help. May I know what went wrong? ^HR",TWCS AmazonHelp historical conversation,False
RAG04265,180157,general_support,"USER i continuously contacting them but no output,they r jst helpless.nothing been done to me. || USER sir filled the form,no response from your side,waiting for solution","USER Hi, sorry about that. We'd like to help. Kindly report this to our support team here: ^AK (1/2) || USER I'd like to take a closer look into it. Please fill in this form: and I'll revert accordingly. ^AB","Historical AmazonHelp support example.
Customer problem: USER i continuously contacting them but no output,they r jst helpless.nothing been done to me. || USER sir filled the form,no response from your side,waiting for solution
Historical support response: USER Hi, sorry about that. We'd like to help. Kindly report this to our support team here: ^AK (1/2) || USER I'd like to take a closer look into it. Please fill in this form: and I'll revert accordingly. ^AB",TWCS AmazonHelp historical conversation,False
RAG04266,2934419,general_support,USER I want to shop more from Amazon. So please add my 75 rs cashback as fast as possible. I complained too many time @ my issue. || USER when I told to support team @ my issue then they told me it take minimum 24-48 working hours to credit 75 rs cashback. || USER yesterday morning I called to amazon regarding my 75 rs cashback. They told me please wait till evening. But I am not received.,"USER I understand you concern about a cashback. We'd like to help you. May I know if you contacted our support team here: ^BS || USER I completely understand the need of it. As mentioned, please contact our support team from the link provided earlier so we could help you with this further. ^BS || USER I understand your concern regarding the cashback. If you've reported this to our team, be assured that they are working on it. I request you to wait for 24-48 hours for the issue to be resolved. Do keep us posted for further concerns. ^BV","Historical AmazonHelp support example.
Customer problem: USER I want to shop more from Amazon. So please add my 75 rs cashback as fast as possible. I complained too many time @ my issue. || USER when I told to support team @ my issue then they told me it take minimum 24-48 working hours to credit 75 rs cashback. || USER yesterday morning I called to amazon regarding my 75 rs cashback. They told me please wait till evening. But I am not received.
Historical support response: USER I understand you concern about a cashback. We'd like to help you. May I know if you contacted our support team here: ^BS || USER I completely understand the need of it. As mentioned, please contact our support team from the link provided earlier so we could help you with this further. ^BS || USER I understand your concern regarding the cashback. If you've reported this to our team, be assured that they are working on it. I request you to wait for 24-48 hours for the issue to be resolved. Do keep us posted for further concerns. ^BV",TWCS AmazonHelp historical conversation,False
RAG04267,1491788,general_support,"USER Just let me know when the system is working again. || USER I've tweeted you. Ergo I've contacted you. Now you can investigate. Thanks. || USER When I called your ""help line"", I was told the whole locker system was down. So which one is totally irrelevant. || USER 4/… pointless time wasting. || USER I'll repeat. I was told the whole locker system was down. Therefore which one is blatantly irrelevant! No?","USER Sorry to hear this - pls contact us so we investigate the locker issue : ^TD || USER Hi you'll need to contact us so we can investigate it ^AS || USER Sorry but we'd need more info about the locker in question, you can report it to us via the link sent previously. ^JJ || USER Did they email you after the call? ^PK || USER Hi can you confirm the location of the lockers that are not working? ^AS","Historical AmazonHelp support example.
Customer problem: USER Just let me know when the system is working again. || USER I've tweeted you. Ergo I've contacted you. Now you can investigate. Thanks. || USER When I called your ""help line"", I was told the whole locker system was down. So which one is totally irrelevant. || USER 4/… pointless time wasting. || USER I'll repeat. I was told the whole locker system was down. Therefore which one is blatantly irrelevant! No?
Historical support response: USER Sorry to hear this - pls contact us so we investigate the locker issue : ^TD || USER Hi you'll need to contact us so we can investigate it ^AS || USER Sorry but we'd need more info about the locker in question, you can report it to us via the link sent previously. ^JJ || USER Did they email you after the call? ^PK || USER Hi can you confirm the location of the lockers that are not working? ^AS",TWCS AmazonHelp historical conversation,False
RAG04268,622447,general_support,USER Dear USER I hope this was a joke when asked to contact ur customer service! Same number! Same people! Thank you very for putting me off calling it customer services again!,USER Oh no! This is certainly not the type of experience we want our customers to have. We'd like our team to take another look if possible. Could you reach out to us here: and we'll be happy to help! ^AZ,"Historical AmazonHelp support example.
Customer problem: USER Dear USER I hope this was a joke when asked to contact ur customer service! Same number! Same people! Thank you very for putting me off calling it customer services again!
Historical support response: USER Oh no! This is certainly not the type of experience we want our customers to have. We'd like our team to take another look if possible. Could you reach out to us here: and we'll be happy to help! ^AZ",TWCS AmazonHelp historical conversation,False
RAG04269,1264423,general_support,USER Please check on my order 171-5775155-8517954 and tell me the status. || USER Amazon India site || USER I've don't that and have received no help whatsoever. Is there any other way you could help?? USER,"USER Apologies for the delay with your refund, Rohan. Is this regarding a return? If yes, has the return reached our warehouse? ^^HK || USER Was the order placed on or one of our international sites? ^EP || USER Kindly get in touch with our support team here: and we'll be happy to help. ^AK","Historical AmazonHelp support example.
Customer problem: USER Please check on my order 171-5775155-8517954 and tell me the status. || USER Amazon India site || USER I've don't that and have received no help whatsoever. Is there any other way you could help?? USER
Historical support response: USER Apologies for the delay with your refund, Rohan. Is this regarding a return? If yes, has the return reached our warehouse? ^^HK || USER Was the order placed on or one of our international sites? ^EP || USER Kindly get in touch with our support team here: and we'll be happy to help. ^AK",TWCS AmazonHelp historical conversation,False
RAG04270,789248,general_support,"USER Nope, I simply couldn't proceed - it seemed that the page didn't recognize the code. Is there an email for support I can use? || USER I am based in the UK. Is this Canadian support? Thanks by the way","USER Sorry to hear that, do you get an error message when trying to use the code? ^JJ || USER Absolutely Sonia! You can contact us either via chat or phone using the following link: ^JD","Historical AmazonHelp support example.
Customer problem: USER Nope, I simply couldn't proceed - it seemed that the page didn't recognize the code. Is there an email for support I can use? || USER I am based in the UK. Is this Canadian support? Thanks by the way
Historical support response: USER Sorry to hear that, do you get an error message when trying to use the code? ^JJ || USER Absolutely Sonia! You can contact us either via chat or phone using the following link: ^JD",TWCS AmazonHelp historical conversation,False
RAG04271,274229,general_support,USER Your Amazon teams Mr Junaid has really made me pissed off and on the name of the helping he showed attitude. Strict action should be taken || USER Will you take necessary action against the person Mr Junaid,"USER we will take care of your concern at once. Kindly wait for an update from our team soon. (2/2) ^VM || USER I'm sorry, Twitter being a public platform we do not have access related to your order or account details. (1/2) ^SI","Historical AmazonHelp support example.
Customer problem: USER Your Amazon teams Mr Junaid has really made me pissed off and on the name of the helping he showed attitude. Strict action should be taken || USER Will you take necessary action against the person Mr Junaid
Historical support response: USER we will take care of your concern at once. Kindly wait for an update from our team soon. (2/2) ^VM || USER I'm sorry, Twitter being a public platform we do not have access related to your order or account details. (1/2) ^SI",TWCS AmazonHelp historical conversation,False
RAG04272,2981851,general_support,USER Yes i tried all of those things. Even went to my neighbors to check left and right of my house nothing. What’s upsetting is it says driver delivered to a recipient. Called support not much help there either was told to wait until 4pm tommorow 🤐 twice in a month unbelievable!!!! || USER What’s upsetting is not only has it happened twice in a month but as a customer who pays for shipping and your package doesn’t arrive 🙄,"USER I'm truly sorry! Have you tried these steps to locate your delivery: ^SH || USER I completely understand your frustration, I apologize for the wait. We offer the carrier a window of time for a package to show up in case it was scanned delivered accidentally. Thank you for your patience. Please reach out to us if it doesn't arrive by 4pm. ^EB","Historical AmazonHelp support example.
Customer problem: USER Yes i tried all of those things. Even went to my neighbors to check left and right of my house nothing. What’s upsetting is it says driver delivered to a recipient. Called support not much help there either was told to wait until 4pm tommorow 🤐 twice in a month unbelievable!!!! || USER What’s upsetting is not only has it happened twice in a month but as a customer who pays for shipping and your package doesn’t arrive 🙄
Historical support response: USER I'm truly sorry! Have you tried these steps to locate your delivery: ^SH || USER I completely understand your frustration, I apologize for the wait. We offer the carrier a window of time for a package to show up in case it was scanned delivered accidentally. Thank you for your patience. Please reach out to us if it doesn't arrive by 4pm. ^EB",TWCS AmazonHelp historical conversation,False
RAG04273,2594956,general_support,"USER As I said, yes. It went straight to voice mail, and they didn't call back || USER USER Wow. You sent him the UK contact us link? You customer service seems to be as bad as Intelcom!","USER Have you contacted Intelcom for any further updates? Typically, the carrier will have more insight regarding current status. ^WM || USER We'd like to help if we can. Please reach out to us here: ^KJ","Historical AmazonHelp support example.
Customer problem: USER As I said, yes. It went straight to voice mail, and they didn't call back || USER USER Wow. You sent him the UK contact us link? You customer service seems to be as bad as Intelcom!
Historical support response: USER Have you contacted Intelcom for any further updates? Typically, the carrier will have more insight regarding current status. ^WM || USER We'd like to help if we can. Please reach out to us here: ^KJ",TWCS AmazonHelp historical conversation,False
RAG04274,1632481,general_support,USER Customer service was not sure that it would be and I'm responsible for follow up || USER Carrier is AMZL US ...Amazon! || USER Done,USER I'm sorry for the trouble receiving your order. When we spoke did we provide any insight on your missing orders? ^AN || USER Who's the carrier assigned to the delivery: ^AB || USER Thank you. We'd like to look into this for you. Please provide your order details here: ^ST,"Historical AmazonHelp support example.
Customer problem: USER Customer service was not sure that it would be and I'm responsible for follow up || USER Carrier is AMZL US ...Amazon! || USER Done
Historical support response: USER I'm sorry for the trouble receiving your order. When we spoke did we provide any insight on your missing orders? ^AN || USER Who's the carrier assigned to the delivery: ^AB || USER Thank you. We'd like to look into this for you. Please provide your order details here: ^ST",TWCS AmazonHelp historical conversation,False
RAG04275,651706,general_support,USER USER have emailed these pics to customer care already. Pl such by odr number and help || USER USER done at 10am ist... Still didn't get any call. Totally frustrated USER,USER Sorry for the trouble. Kindly share your details via link mentioned earlier and we'll get in touch with you soon. ^AK || USER Request you to share your details using the link provided earlier so that we could assist you further. (2/2) ^ST,"Historical AmazonHelp support example.
Customer problem: USER USER have emailed these pics to customer care already. Pl such by odr number and help || USER USER done at 10am ist... Still didn't get any call. Totally frustrated USER
Historical support response: USER Sorry for the trouble. Kindly share your details via link mentioned earlier and we'll get in touch with you soon. ^AK || USER Request you to share your details using the link provided earlier so that we could assist you further. (2/2) ^ST",TWCS AmazonHelp historical conversation,False
RAG04276,2418503,general_support,USER It's been all over the board. I'm not even as upset about the shipping delay itself (anymore) as I am about how customer service just repeats information to me that I already know. What's the point of me contacting customer service if you can only tell me what I already know?,USER I'm so sorry to hear you've been experiencing delivery issues! I understand that this can be super frustrating. Have you noticed this to be a trend with a particular carrier? ^AV,"Historical AmazonHelp support example.
Customer problem: USER It's been all over the board. I'm not even as upset about the shipping delay itself (anymore) as I am about how customer service just repeats information to me that I already know. What's the point of me contacting customer service if you can only tell me what I already know?
Historical support response: USER I'm so sorry to hear you've been experiencing delivery issues! I understand that this can be super frustrating. Have you noticed this to be a trend with a particular carrier? ^AV",TWCS AmazonHelp historical conversation,False
RAG04277,2762102,general_support,USER This would be a reply to the mail I received from them on November 10th? || USER I can't reply to any of the messages in the message centre. There is no reply button. You can DM me and I can send you my details if that will help to expedite a resolution. || USER Done that. Look forward to hearing from you.,"USER I'm sorry for the unpleasant experience. Kindly reply to the email correspondence you received from our Social Media team for further assistance on this. ^AU || USER As mentioned earlier, we do not have access to your order details here in Twitter. Please reply to the email correspondence here: and we'll be glad to help you. ^SI || USER Kindly check your registered email address for a correspondence from social media team and reply to it. We'll reach out to you soon. ^AP","Historical AmazonHelp support example.
Customer problem: USER This would be a reply to the mail I received from them on November 10th? || USER I can't reply to any of the messages in the message centre. There is no reply button. You can DM me and I can send you my details if that will help to expedite a resolution. || USER Done that. Look forward to hearing from you.
Historical support response: USER I'm sorry for the unpleasant experience. Kindly reply to the email correspondence you received from our Social Media team for further assistance on this. ^AU || USER As mentioned earlier, we do not have access to your order details here in Twitter. Please reply to the email correspondence here: and we'll be glad to help you. ^SI || USER Kindly check your registered email address for a correspondence from social media team and reply to it. We'll reach out to you soon. ^AP",TWCS AmazonHelp historical conversation,False
RAG04278,1570255,general_support,"USER Delivered since yesterday with no issue. I’ve been told by customer service to “wait until Monday.” Why? || USER Someone physically walked to my garage Friday to deliver an USER box, but stayed in their vehicle to put something in my mailbox. So....","USER I'm sorry for the frustration! Without giving account/personal details, can you please tell us what's going on? ^AC || USER Late orders will typically arrive the following business day. If it doesn't arrive Monday then we can look into more options ^VS","Historical AmazonHelp support example.
Customer problem: USER Delivered since yesterday with no issue. I’ve been told by customer service to “wait until Monday.” Why? || USER Someone physically walked to my garage Friday to deliver an USER box, but stayed in their vehicle to put something in my mailbox. So....
Historical support response: USER I'm sorry for the frustration! Without giving account/personal details, can you please tell us what's going on? ^AC || USER Late orders will typically arrive the following business day. If it doesn't arrive Monday then we can look into more options ^VS",TWCS AmazonHelp historical conversation,False
RAG04279,2614170,general_support,USER It’s not frustrating. I can shop elsewhere. It’s utter crap you can’t provide more dynamic customer support. It’s appalling customer service. Simple.,"USER I know how frustrating this is. An account specialist is the best one to get this resolved for you. Keep an eye on your e-mail and be sure to check your spam/junk as well, the e-mails can be routed there sometimes. ^AL","Historical AmazonHelp support example.
Customer problem: USER It’s not frustrating. I can shop elsewhere. It’s utter crap you can’t provide more dynamic customer support. It’s appalling customer service. Simple.
Historical support response: USER I know how frustrating this is. An account specialist is the best one to get this resolved for you. Keep an eye on your e-mail and be sure to check your spam/junk as well, the e-mails can be routed there sometimes. ^AL",TWCS AmazonHelp historical conversation,False
RAG04280,2874096,general_support,"USER Thank you, ^CL and ^SY for responding so quickly (standard Amazon customer service!). I tried both of the links you provided and couldn't find my order on either one or a phone number on the other. BTW, Amazon shouldn't have to make this good; it was USPS's fault.","USER Tom, I'm sorry to hear that you're having issues with the condition in which your packages arrive. We do appreciate any and all feedback. To provider carrier feedback, please reach out to us here: ^SY","Historical AmazonHelp support example.
Customer problem: USER Thank you, ^CL and ^SY for responding so quickly (standard Amazon customer service!). I tried both of the links you provided and couldn't find my order on either one or a phone number on the other. BTW, Amazon shouldn't have to make this good; it was USPS's fault.
Historical support response: USER Tom, I'm sorry to hear that you're having issues with the condition in which your packages arrive. We do appreciate any and all feedback. To provider carrier feedback, please reach out to us here: ^SY",TWCS AmazonHelp historical conversation,False
RAG04281,2154109,general_support,USER Can you respond to sort this. I've sent a dm but am getting very annoyed about now wast9ng all afternoon on this saga caused by Amazon and it's representatives. Its a simple solution but seems impossible to be sorted by Amazon!! || USER So customer services can't help??? It's beyond a joke. Why have an Amazon cs page when you can't offer help! I'm stunned and shall send your CEO.an email if it's this difficult to get resolved. As said I went through channels on my account earlier to no logical avail,"USER Sorry for any inconvenience! Please, give us another chance to address this and explore all possible options here: ^JE || USER We don't have access to your account on Twitter. For immediate assistance, use the phone or chat feature by clicking on this link: ^AF","Historical AmazonHelp support example.
Customer problem: USER Can you respond to sort this. I've sent a dm but am getting very annoyed about now wast9ng all afternoon on this saga caused by Amazon and it's representatives. Its a simple solution but seems impossible to be sorted by Amazon!! || USER So customer services can't help??? It's beyond a joke. Why have an Amazon cs page when you can't offer help! I'm stunned and shall send your CEO.an email if it's this difficult to get resolved. As said I went through channels on my account earlier to no logical avail
Historical support response: USER Sorry for any inconvenience! Please, give us another chance to address this and explore all possible options here: ^JE || USER We don't have access to your account on Twitter. For immediate assistance, use the phone or chat feature by clicking on this link: ^AF",TWCS AmazonHelp historical conversation,False
RAG04282,1575613,general_support,USER There was an issue with the claim code used and she put me on hold 5 times and couldn’t do anything about it. This is a horrible experience. Pls help,"USER I'm sorry you're having a poor experience with our support, Grace. What is the issue you're having with the gift card? For security, please don't post any account info like your e-mail address or order number. ^AM","Historical AmazonHelp support example.
Customer problem: USER There was an issue with the claim code used and she put me on hold 5 times and couldn’t do anything about it. This is a horrible experience. Pls help
Historical support response: USER I'm sorry you're having a poor experience with our support, Grace. What is the issue you're having with the gift card? For security, please don't post any account info like your e-mail address or order number. ^AM",TWCS AmazonHelp historical conversation,False
RAG04283,676909,general_support,"USER Yes, I spoke with the your Support team on phone on Nov 21 evening. I also spoke with Aramex Hyderabad helpdesk yesterday noon. Both of them said they would have the delivered yesterday itself. But, delivery did not happen. || USER Done","USER That's uncertain! Apologies for the delayed order. We'd like to help. May I know if you've reported to our support team here: Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. ^BS || USER Thank you for providing us the information. I'd like to take a closer look into this, please share your details on the link here: and I'll get back to you at the earliest. ^PS","Historical AmazonHelp support example.
Customer problem: USER Yes, I spoke with the your Support team on phone on Nov 21 evening. I also spoke with Aramex Hyderabad helpdesk yesterday noon. Both of them said they would have the delivered yesterday itself. But, delivery did not happen. || USER Done
Historical support response: USER That's uncertain! Apologies for the delayed order. We'd like to help. May I know if you've reported to our support team here: Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. ^BS || USER Thank you for providing us the information. I'd like to take a closer look into this, please share your details on the link here: and I'll get back to you at the earliest. ^PS",TWCS AmazonHelp historical conversation,False
